#id	mapped_name	kegg_name
10	Q9NZ42	hsa:55851
11	P49768|P49810	hsa:5663|hsa:5664
12	Q92542	hsa:23385
13	Q8WW43|Q96BI3	hsa:51107|hsa:83464
15	P56817|Q9Y5Z0	hsa:23621|hsa:25825
16	O14672|P78536	hsa:102|hsa:6868
21	P01375	hsa:7124
26	P05067	hsa:351
32	P55211	hsa:842
33	Q6UXS9	hsa:100506742
34	P42574	hsa:836
35	P99999	hsa:54205
36	O14727	hsa:317
40	E9PQ53|O00217|O00483|O14561|O15239|O43181|O43674|O43676|O43677|O43678|O43920|O75251|O75306|O75380|O75438|O75489|O95139|O95167|O95168|O95169|O95178|O95182|O95298|O95299|O96000|P03886|P03891|P03897|P03901|P03905|P03915|P03923|P17568|P19404|P28331|P49821|P51970|P56181|P56556|Q16718|Q16795|Q86Y39|Q9NRX3|Q9NX14|Q9P0J0|Q9UI09|Q9Y6M9	hsa:100532726|hsa:126328|hsa:374291|hsa:4535|hsa:4536|hsa:4537|hsa:4538|hsa:4539|hsa:4540|hsa:4541|hsa:4694|hsa:4695|hsa:4696|hsa:4697|hsa:4698|hsa:4700|hsa:4701|hsa:4702|hsa:4704|hsa:4705|hsa:4706|hsa:4707|hsa:4708|hsa:4709|hsa:4710|hsa:4711|hsa:4712|hsa:4713|hsa:4714|hsa:4715|hsa:4716|hsa:4717|hsa:4718|hsa:4719|hsa:4720|hsa:4722|hsa:4723|hsa:4724|hsa:4725|hsa:4726|hsa:4728|hsa:4729|hsa:4731|hsa:51079|hsa:54539|hsa:55967|hsa:56901
41	O14521|P21912|P31040|Q99643	hsa:6389|hsa:6390|hsa:6391|hsa:6392
42	A0A096LP55|O14949|O14957|P00156|P07919|P08574|P14927|P22695|P31930|P47985|Q9UDW1	hsa:10975|hsa:1537|hsa:27089|hsa:29796|hsa:440567|hsa:4519|hsa:7381|hsa:7384|hsa:7385|hsa:7386|hsa:7388
43	O75947|P00846|P03928|P05496|P06576|P18859|P24539|P25705|P30049|P36542|P48047|P48201|P56381|Q06055	hsa:10476|hsa:4508|hsa:4509|hsa:498|hsa:506|hsa:509|hsa:513|hsa:514|hsa:515|hsa:516|hsa:517|hsa:518|hsa:522|hsa:539
44	O14548|P00395|P00403|P00414|P09669|P10176|P10606|P12074|P13073|P14406|P14854|P15954|P20674|P24310|P24311|Q02221|Q6YFQ2|Q7Z4L0|Q8TF08|Q96KJ9	hsa:125965|hsa:1327|hsa:1329|hsa:1337|hsa:1339|hsa:1340|hsa:1345|hsa:1346|hsa:1347|hsa:1349|hsa:1350|hsa:1351|hsa:170712|hsa:341947|hsa:4512|hsa:4513|hsa:4514|hsa:84701|hsa:9167|hsa:9377
45	Q15413	hsa:6263
46	Q14571|Q14573|Q14643	hsa:3708|hsa:3709|hsa:3710
47	O14983|P16615|Q93084	hsa:487|hsa:488|hsa:489
48	P49768|P49810	hsa:5663|hsa:5664
49	P08912|P11229|P20309|P41594	hsa:1128|hsa:1131|hsa:1133|hsa:2915
50	P50148	hsa:2776
51	Q00722|Q01970|Q15147|Q9NQ66	hsa:23236|hsa:5330|hsa:5331|hsa:5332
57	O15399|Q05586|Q12879|Q13224|Q14957	hsa:2902|hsa:2903|hsa:2904|hsa:2905|hsa:2906
58	O60840|Q01668|Q13698|Q13936	hsa:775|hsa:776|hsa:778|hsa:779
61	Q99714	hsa:3028
67	P07384|P17655	hsa:823|hsa:824
68	Q15078	hsa:8851
69	Q15078	hsa:8851
70	Q00535	hsa:1020
71	P10636	hsa:4137
85	P19438|P25445	hsa:355|hsa:7132
86	Q13158	hsa:8772
87	Q14790	hsa:841
88	P55957	hsa:637
96	P27361|P28482	hsa:5594|hsa:5595
107	P29475	hsa:4842
